prix,surface,ville,type_bien,nb_pieces,source
940.0,Chatt mariem,Sousse,,,tayara
700.0,Sfax Ville,Sfax,,,tayara
120.0,Ouerdanine,Monastir,,,tayara
3900.0,Lac 1,Tunis,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
2000.0,Montplaisir,Tunis,,,tayara
1.0,Riadh Andalous,Ariana,,,tayara
1.0,Lac 2,Tunis,,,tayara
1600.0,Ennasr,Ariana,,,tayara
1300.0,Ennasr,Ariana,,,tayara
200000.0,Centre Ville Lafayette,Tunis,,,tayara
200.0,Mezzraya,Médenine,,,tayara
1150.0,Ennasr,Ariana,,,tayara
320000.0,Ezzahra,Ben Arous,,,tayara
342000.0,Mrezga,Nabeul,,,tayara
300000.0,Montplaisir,Tunis,,,tayara
370000.0,La Manouba,La Manouba,,,tayara
495000.0,Chotrana 1,Ariana,,,tayara
132000.0,Bizerte Nord,Bizerte,,,tayara
720000.0,Menzel Temime,Nabeul,,,tayara
1.0,tunis,tunis,,,tayara
1000.0,Le Bardo,Tunis,,,tayara
1.0,Mutuelleville,Tunis,,,tayara
1.0,Le Kram,Tunis,,,tayara
130.0,Jardins De Carthage,Tunis,,,tayara
410000.0,Nabeul,Nabeul,,,tayara
300000.0,Mornag,Ben Arous,,,tayara
0.0,Soliman,Nabeul,,,tayara
1.0,Centre Urbain Nord,Tunis,,,tayara
720.0,La Soukra,Ariana,,,tayara
850000.0,Borj Louzir,Ariana,,,tayara
1.0,Korba,Nabeul,,,tayara
530000.0,Korba,Nabeul,,,tayara
83000.0,El Ouardia,Tunis,,,tayara
1200.0,Hammamet,Nabeul,,,tayara
1.0,Gammarth,Tunis,,,tayara
250000.0,Ezzahra,Ben Arous,,,tayara
500000.0,Autres Villes,Sousse,,,tayara
750000.0,Ghazela,Ariana,,,tayara
649.0,tunis,tunis,,,tayara
720000.0,Le Bardo,tunis,,,tayara
250000.0,Le Bardo,Tunis,,,tayara
250000.0,El Menzah 5,Ariana,,,tayara
1200.0,Hammamet,Nabeul,,,tayara
16000.0,Mégrine,Ben Arous,,,tayara
830000.0,Mornag,Ben Arous,,,tayara
4500.0,El Manar 1,Tunis,,,tayara
11.0,Medjez El Bab,Béja,,,tayara
1.0,El Haouaria,Nabeul,,,tayara
1300.0,Le Bardo,Tunis,,,tayara
1550.0,Jardins El Menzah,Ariana,,,tayara
200000.0,Kélibia,Nabeul,,,tayara
440000.0,L Aouina,Tunis,,,tayara
1100.0,Le Bardo,Tunis,,,tayara
1.0,La Soukra,Ariana,,,tayara
4000.0,Mutuelleville,Tunis,,,tayara
1990000.0,Mutuelleville,Tunis,,,tayara
159000.0,Ariana,Ariana,,,tayara
280.0,Monastir,Monastir,,,tayara
1000.0,Borj Louzir,Ariana,,,tayara
0.0,Ezzouhour,Tunis,,,tayara
60.0,Ennasr,Ariana,,,tayara
1500.0,La Goulette,Tunis,,,tayara
1234.0,Chorbane,Mahdia,,,tayara
725.0,La Soukra,Ariana,,,tayara
1000.0,Le Bardo,Tunis,,,tayara
2000.0,Sidi Bou Said,Tunis,,,tayara
650.0,Ariana,Ariana,,,tayara
950.0,L Aouina,Tunis,,,tayara
400.0,Montplaisir,Tunis,,,tayara
200000.0,Kélibia,Nabeul,,,tayara
1100.0,Autres Villes,La Manouba,,,tayara
235000.0,Mrezga,Nabeul,,,tayara
1100.0,L Aouina,Tunis,,,tayara
240000.0,Tunis,Tunis,,,tayara
2400.0,Medina Jedida,Ben Arous,,,tayara
470000.0,Boumhel,Ben Arous,,,tayara
280000.0,tunis,tunis,,,tayara
1200.0,La Soukra,Ariana,,,tayara
600.0,Ariana Ville,Ariana,,,tayara
430.0,Sfax Ville,Sfax,,,tayara
2000.0,Centre Urbain Nord,Tunis,,,tayara
1500.0,La Soukra,Ariana,,,tayara
1250.0,Montplaisir,Tunis,,,tayara
2000.0,Montplaisir,Tunis,,,tayara
3550.0,Montplaisir,Tunis,,,tayara
7500.0,Montplaisir,Tunis,,,tayara
75000.0,Mornaguia,La Manouba,,,tayara
0.0,Ennasr,Ariana,,,tayara
1100.0,Ariana,Ariana,,,tayara
385000.0,Bir Mchergua,Zaghouan,,,tayara
226000.0,La Soukra,Ariana,,,tayara
1400.0,Ennasr,Ariana,,,tayara
650000.0,tunis,tunis,,,tayara
0.0,La Manouba,La Manouba,,,tayara
2500.0,Lac 2,Tunis,,,tayara
2800.0,Chotrana 3,Ariana,,,tayara
1100.0,L Aouina,Tunis,,,tayara
90000.0,Sousse,Sousse,,,tayara
260000.0,Bouficha,Sousse,,,tayara
650.0,Menzel Jemil,Bizerte,,,tayara
140000.0,Kondar,Sousse,,,tayara
138000.0,Kalaâ Sghira,Sousse,,,tayara
1399.0,La Marsa,Tunis,,,tayara
900.0,L Aouina,Tunis,,,tayara
700.0,La Marsa,Tunis,,,tayara
120.0,Sousse corniche,Sousse,,,tayara
2000.0,Hammamet Nord,Nabeul,,,tayara
130.0,Ain Zaghouen,Tunis,,,tayara
1000.0,Kantaoui,Sousse,,,tayara
230000.0,Kélibia,Nabeul,,,tayara
110000.0,Raoued,Ariana,,,tayara
0.0,El Mourouj 1,Ben Arous,,,tayara
70.0,Tunis,Tunis,,,tayara
62500.0,Sidi Hassine,Tunis,,,tayara
500.0,Kélibia,Nabeul,,,tayara
270000.0,Kalaâ Sghira,Sousse,,,tayara
1200.0,Menzah,Tunis,,,tayara
540000.0,Riadh Andalous,Ariana,,,tayara
602.0,Raoued,Ariana,,,tayara
0.0,La Goulette,Tunis,,,tayara
0.0,Ariana,Ariana,,,tayara
1000.0,L Aouina,Tunis,,,tayara
650.0,Tunis,Tunis,,,tayara
250000.0,Kélibia,Nabeul,,,tayara
0.0,Tunis Belvedere,Tunis,,,tayara
1000000.0,Route de GABES,Sfax,,,tayara
2450000.0,Route de GABES,Sfax,,,tayara
300000.0,Route El Ain,Sfax,,,tayara
155000.0,Route de l'aéroport,Sfax,,,tayara
750000.0,Route de GABES,Sfax,,,tayara
0.0,Autres Villes,Ben Arous,,,tayara
95209416.0,tunis,tunis,,,tayara
2800.0,El Guettar,Gafsa,,,tayara
420000.0,Borj Cedria,Ben Arous,,,tayara
900.0,Ezzahra,Ben Arous,,,tayara
2000.0,Jardins De Carthage,Tunis,,,tayara
550.0,Cité El Khadra,Tunis,,,tayara
1000.0,Sidi Hassine,Tunis,,,tayara
600.0,tunis,tunis,,,tayara
1200000.0,tunis,tunis,,,tayara
5200.0,Lac 2,Tunis,,,tayara
330000.0,Lac 1,Tunis,,,tayara
750.0,La Manouba,La Manouba,,,tayara
0.0,Ariana Ville,Ariana,,,tayara
20.0,Beni Hassen,Monastir,,,tayara
1499.0,tunis,tunis,,,tayara
0.0,Le Bardo,Tunis,,,tayara
0.0,Sfax Ville,Sfax,,,tayara
648.0,Borj Cedria,Ben Arous,,,tayara
3000.0,Lac 2,Tunis,,,tayara
39.0,La Soukra,Ariana,,,tayara
500.0,Borj Cedria,Ben Arous,,,tayara
1500.0,Lac 1,Tunis,,,tayara
650.0,Djerba Houmt Souk,Médenine,,,tayara
420.0,Gafsa,Gafsa,,,tayara
790000.0,Cite Ennkhilet,Ariana,,,tayara
469.0,Soliman,Nabeul,,,tayara
470.0,Soliman,Nabeul,,,tayara
750.0,Borj Cedria,Ben Arous,,,tayara
968.0,Boumhel,Ben Arous,,,tayara
1000.0,L Aouina,Tunis,,,tayara
1250.0,Ghazela,Ariana,,,tayara
550.0,Mahdia,Mahdia,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
400.0,La Marsa,Tunis,,,tayara
435000.0,Borj Cedria,Ben Arous,,,tayara
166398.0,Borj Cedria,Ben Arous,,,tayara
380.0,Kairouan,Kairouan,,,tayara
500000.0,Borj Cedria,Ben Arous,,,tayara
627000.0,Chotrana 3,Ariana,,,tayara
3700.0,Lac 2,Tunis,,,tayara
1100.0,tunis,tunis,,,tayara
8200.0,Le Kram,Tunis,,,tayara
8330.0,Lac 1,Tunis,,,tayara
0.0,Bizerte Nord,Bizerte,,,tayara
0.0,Route Tunis,Sfax,,,tayara
7140.0,Lac 1,Tunis,,,tayara
3360.0,Lac 1,Tunis,,,tayara
3360.0,Lac 1,Tunis,,,tayara
1500.0,Mahdia,Mahdia,,,tayara
1120.0,Hammamet,Nabeul,,,tayara
498000.0,La Marsa,Tunis,,,tayara
850.0,Mrezga,Nabeul,,,tayara
950.0,Hammam Sousse,Sousse,,,tayara
1375000.0,Mornaguia,La Manouba,,,tayara
680.0,Ain Zaghouen,Tunis,,,tayara
1.0,Kantaoui,Sousse,,,tayara
680.0,Ain Zaghouen,Tunis,,,tayara
1500.0,Khzema,Sousse,,,tayara
350.0,El Menzah 7,Ariana,,,tayara
350000.0,Kantaoui,Sousse,,,tayara
7.0,Sfax,Sfax,,,tayara
276000.0,Ennasr,Ariana,,,tayara
15000.0,Bellevue,Tunis,,,tayara
240000.0,Medina Jedida,Ben Arous,,,tayara
475000.0,El Menzah 9,Tunis,,,tayara
455000.0,Medina Jedida,Ben Arous,,,tayara
200000.0,tunis,tunis,,,tayara
1000.0,Kantaoui,Sousse,,,tayara
1700.0,Radès,Ben Arous,,,tayara
0.0,Menzel Bourguiba,Bizerte,,,tayara
749999.0,Sousse Jawhara,Sousse,,,tayara
520000.0,Route TANIOUR,Sfax,,,tayara
350000.0,Sfax,Sfax,,,tayara
84400.0,Bizerte Nord,Bizerte,,,tayara
0.0,Route SOKRA,Sfax,,,tayara
650.0,Sahloul,Sousse,,,tayara
3300.0,La Soukra,Ariana,,,tayara
2500000.0,Montplaisir,Tunis,,,tayara
0.0,L Aouina,Tunis,,,tayara
158398.0,Bizerte Nord,Bizerte,,,tayara
189.0,El Hamma,Gabès,,,tayara
235000.0,Borj Cedria,Ben Arous,,,tayara
950.0,El Manar 1,Tunis,,,tayara
470.0,Sousse,Sousse,,,tayara
270000.0,Kalaâ Sghira,Sousse,,,tayara
125000.0,Route MANZEL CHAKER,Sfax,,,tayara
320.0,Chatt mariem,Sousse,,,tayara
300.0,Hammam Sousse,Sousse,,,tayara
0.0,Riadh Andalous,Ariana,,,tayara
999.0,Cité Ennasr 2,Ariana,,,tayara
300000.0,tunis,tunis,,,tayara
150.0,Ariana,Ariana,,,tayara
70000.0,Mornag,Ben Arous,,,tayara
350000.0,Nabeul,Nabeul,,,tayara
0.0,Monastir,Monastir,,,tayara
0.0,Monastir,Monastir,,,tayara
0.0,Monastir,Monastir,,,tayara
27.0,Zaghouan,Zaghouan,,,tayara
3300.0,Cité jardin,Tunis,,,tayara
1.0,Lac 1,Tunis,,,tayara
1100.0,Sahloul,Sousse,,,tayara
7500000.0,Charguia 1,Ariana,,,tayara
6500000.0,Centre Ville Lafayette,Tunis,,,tayara
150.0,Béja Sud,Béja,,,tayara
187000.0,Montplaisir,Tunis,,,tayara
7899.0,Mutuelleville,Tunis,,,tayara
2350.0,Sfax,Sfax,,,tayara
1150.0,Les Jardins El Menzah 1,Ariana,,,tayara
1500.0,Centre Ville Lafayette,Tunis,,,tayara
45000.0,Centre Ville Lafayette,Tunis,,,tayara
37500.0,Centre Ville Lafayette,Tunis,,,tayara
2300.0,El Menzah 1,Tunis,,,tayara
13900.0,El Menzah 1,Tunis,,,tayara
7000.0,tunis,tunis,,,tayara
270000.0,Chotrana 1,Ariana,,,tayara
650.0,Cite Ennkhilet,Ariana,,,tayara
1380000.0,Chotrana 1,Ariana,,,tayara
1.0,Le Kram,Tunis,,,tayara
1111.0,Sousse Riadh,Sousse,,,tayara
1.0,Soliman,Nabeul,,,tayara
650.0,Medina Jedida,Ben Arous,,,tayara
150000.0,Borj Louzir,Ariana,,,tayara
4500.0,El Omrane,Tunis,,,tayara
800.0,Menzah,Tunis,,,tayara
800.0,El Menzah 9,Tunis,,,tayara
1250.0,Chotrana 1,ariana,,,tayara
1600.0,Jardins De Carthage,Tunis,,,tayara
550.0,Radès,Ben Arous,,,tayara
156000.0,Centre Urbain Nord,Tunis,,,tayara
1150.0,tunis,tunis,,,tayara
750.0,L Aouina,Tunis,,,tayara
1100.0,La Soukra,Ariana,,,tayara
110.0,tunis,tunis,,,tayara
670000.0,Chatt mariem,Sousse,,,tayara
120.0,Tabarka,Jendouba,,,tayara
930000.0,Hammamet,Nabeul,,,tayara
630000.0,Chatt mariem,Sousse,,,tayara
415000.0,Chatt mariem,Sousse,,,tayara
300.0,tunis,tunis,,,tayara
0.0,Sousse,Sousse,,,tayara
450.0,Route Mehdia,Sfax,,,tayara
155000.0,El Mourouj 4,Ben Arous,,,tayara
365000.0,Mezzouna,Sidi Bouzid,,,tayara
700.0,El Manar 1,Tunis,,,tayara
250000.0,Sfax,Sfax,,,tayara
750.0,Akouda,Sousse,,,tayara
130000.0,Ksar Hellal,Monastir,,,tayara
2200.0,Kantaoui,Sousse,,,tayara
660000.0,Hammam Sousse,Sousse,,,tayara
350000.0,tunis,Tunis,,,tayara
2500.0,El Manar 1,Tunis,,,tayara
0.0,La Marsa,Tunis,,,tayara
125000.0,Gafsa Nord,Gafsa,,,tayara
5000.0,La Marsa,Tunis,,,tayara
1500.0,La Soukra,Ariana,,,tayara
3500.0,La Soukra,Ariana,,,tayara
60.0,Kélibia,Nabeul,,,tayara
35000.0,Hammam Sousse,Sousse,,,tayara
500.0,Gabès Sud,Gabès,,,tayara
1850.0,Ariana,Ariana,,,tayara
1000.0,El Haouaria,Nabeul,,,tayara
0.0,Lac 1,Tunis,,,tayara
68000.0,Sfax,Sfax,,,tayara
3300.0,Ariana,Ariana,,,tayara
100.0,El Menzah 7,Ariana,,,tayara
100.0,Menzah,Tunis,,,tayara
600.0,Gafsa,Gafsa,,,tayara
215000.0,Medina Jedida,Ben Arous,,,tayara
80.0,Nabeul,Nabeul,,,tayara
330600.0,Ariana Essoughra,Ariana,,,tayara
480000.0,Ghazela,Ariana,,,tayara
270000.0,Sidi Thabet,Ariana,,,tayara
950.0,Ariana,Ariana,,,tayara
800.0,Ariana Ville,Ariana,,,tayara
220000.0,Chatt mariem,Sousse,,,tayara
2000.0,Riadh Andalous,Ariana,,,tayara
190000.0,Raoued,Ariana,,,tayara
175000.0,Sidi Bou Ali,Sousse,,,tayara
1500.0,Sahloul,Sousse,,,tayara
180000.0,Béni Khiar,Nabeul,,,tayara
0.0,Korba,Nabeul,,,tayara
11111.0,Boughrara,Médenine,,,tayara
65000.0,tunis,tunis,,,tayara
850000.0,Djerba Houmt Souk,Médenine,,,tayara
400000.0,Mohamedia,Ben Arous,,,tayara
200000.0,Sfax Ville,Sfax,,,tayara
160000.0,El Haouaria,Nabeul,,,tayara
37.0,Autres Villes,Bizerte,,,tayara
51000.0,Tabarka,Jendouba,,,tayara
100.0,L Aouina,Tunis,,,tayara
148500.0,Cite Ennkhilet,Ariana,,,tayara
2200.0,Ariana,Ariana,,,tayara
280.0,tunis,tunis,,,tayara
0.0,Sahline,Monastir,,,tayara
195000.0,Oued Ellil,La Manouba,,,tayara
400.0,Ezzouhour,Tunis,,,tayara
1200.0,Centre Urbain Nord,Tunis,,,tayara
1000.0,Chotrana 2,Ariana,,,tayara
0.0,Fouchana,Ben Arous,,,tayara
1.0,Fouchana,Ben Arous,,,tayara
1.0,Radès,Ben Arous,,,tayara
1.0,Centre Ville Lafayette,Tunis,,,tayara
360000.0,tunis,tunis,,,tayara
1500.0,Route GREMDA,Sfax,,,tayara
420.0,Bellevue,Tunis,,,tayara
1250.0,El Manar 1,Tunis,,,tayara
2700.0,Jardins De Carthage,Tunis,,,tayara
0.0,Sened,Gafsa,,,tayara
700.0,Akouda,Sousse,,,tayara
850.0,Bizerte,Bizerte,,,tayara
249.0,Menzah,Tunis,,,tayara
1.0,La Marsa,Tunis,,,tayara
1800.0,tunis,tunis,,,tayara
1.0,Fouchana,Ben Arous,,,tayara
1.0,Jardins De Carthage,Tunis,,,tayara
3000.0,La Marsa,Tunis,,,tayara
3400.0,Ain Zaghouan Nord,Tunis,,,tayara
60000.0,Kélibia,Nabeul,,,tayara
185000.0,Mahdia,Mahdia,,,tayara
235000.0,Monastir,Monastir,,,tayara
498000.0,Mahdia,Mahdia,,,tayara
650.0,Mahdia,Mahdia,,,tayara
200000.0,Mahdia,Mahdia,,,tayara
295000.0,Sahloul,Sousse,,,tayara
3800.0,Mahdia,Mahdia,,,tayara
616000.0,Mahdia,Mahdia,,,tayara
670.0,Khzema,Sousse,,,tayara
84.0,Sfax Ville,Sfax,,,tayara
215000.0,Ariana Essoughra,Ariana,,,tayara
1152.0,L Aouina,Tunis,,,tayara
90000.0,Medina Jedida,Ben Arous,,,tayara
2298.0,La Marsa,Tunis,,,tayara
650.0,Khzema,Sousse,,,tayara
1100.0,Kantaoui,Sousse,,,tayara
1000.0,tunis,tunis,,,tayara
85000.0,Raoued,Ariana,,,tayara
600.0,tunis,tunis,,,tayara
800.0,Les Jardins El Menzah 1,Ariana,,,tayara
1100.0,tunis,tunis,,,tayara
3000000.0,Mnihla,Ariana,,,tayara
750000.0,Ezzahra,Ben Arous,,,tayara
600.0,El Menzah 6,Ariana,,,tayara
299.0,Le Kram,Tunis,,,tayara
1350.0,Cité Ennasr 2,Ariana,,,tayara
0.0,Ben Arous,Ben Arous,,,tayara
0.0,El Mourouj 4,Ben Arous,,,tayara
0.0,Le Kram,Tunis,,,tayara
4500.0,Gammarth,Tunis,,,tayara
0.0,Autres Villes,Sfax,,,tayara
4000.0,La Marsa,Tunis,,,tayara
1500.0,La Soukra,Ariana,,,tayara
7.0,Route Tunis,Sfax,,,tayara
25000.0,Bouficha,Sousse,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
0.0,Kairouan,Kairouan,,,tayara
800.0,Agareb,Sfax,,,tayara
265000.0,Mahdia,Mahdia,,,tayara
320000.0,Route El Ain,Sfax,,,tayara
575000.0,Route Menzel Chaker,Sfax,,,tayara
550.0,Bizerte,Bizerte,,,tayara
1000.0,Fouchana,Ben Arous,,,tayara
2000.0,La Soukra,Ariana,,,tayara
9.0,Centre Ville Lafayette,Tunis,,,tayara
90.0,Ennasr,Ariana,,,tayara
0.0,Ksour Essef,Mahdia,,,tayara
0.0,El Mourouj 5,Ben Arous,,,tayara
1.0,L Aouina,Tunis,,,tayara
350.0,Mornaguia,La Manouba,,,tayara
110.0,Kef Est,Le Kef,,,tayara
1.0,Menzel Bouzelfa,Nabeul,,,tayara
3000000.0,Béni Khiar,Nabeul,,,tayara
200.0,La Soukra,Ariana,,,tayara
400.0,Monastir,Monastir,,,tayara
0.0,La Marsa,Tunis,,,tayara
215000.0,Le Bardo,Tunis,,,tayara
185000.0,Route GREMDA,Sfax,,,tayara
40.0,Kasserine Sud,Kasserine,,,tayara
2800.0,tunis,tunis,,,tayara
1650.0,El Mourouj 1,Ben Arous,,,tayara
50.0,El Kabaria,Tunis,,,tayara
45000.0,Fouchana,Ben Arous,,,tayara
1110.0,tunis,tunis,,,tayara
3000.0,Hammamet,Nabeul,,,tayara
11111.0,Cité Ennasr 2,Ariana,,,tayara
1150.0,L Aouina,Tunis,,,tayara
668000000.0,Autres Villes,Tunis,,,tayara
150000.0,tunis,tunis,,,tayara
100.0,Tozeur,Tozeur,,,tayara
1550.0,Centre Urbain Nord,Tunis,,,tayara
0.0,Autres Villes,Tunis,,,tayara
400000.0,tunis,tunis,,,tayara
360000.0,Raoued,Ariana,,,tayara
750000.0,Centre Ville Lafayette,Tunis,,,tayara
0.0,Ariana,Ariana,,,tayara
0.0,Ariana,Ariana,,,tayara
260000.0,Bizerte,Bizerte,,,tayara
2.0,Route Tunis,Sfax,,,tayara
159998.0,tunis,tunis,,,tayara
330000.0,tunis,tunis,,,tayara
175000.0,Boumhel,Ben Arous,,,tayara
155000.0,Bizerte,Bizerte,,,tayara
700.0,Bizerte,Bizerte,,,tayara
0.0,Hergla,Sousse,,,tayara
200.0,tunis,tunis,,,tayara
1500.0,L Aouina,Tunis,,,tayara
2400.0,Lac 2,Tunis,,,tayara
990000.0,Raoued,Ariana,,,tayara
525000.0,Ain Zaghouan Nord,Tunis,,,tayara
16.0,Sfax,Sfax,,,tayara
320.0,Monastir,Monastir,,,tayara
1800.0,Chotrana,Ariana,,,tayara
1600.0,Ennasr,Ariana,,,tayara
100.0,Ezzouhour,Tunis,,,tayara
560000.0,Chotrana 1,Ariana,,,tayara
980000.0,Hammamet,Nabeul,,,tayara
1400000.0,Hammamet,Nabeul,,,tayara
800.0,El Menzah 6,Ariana,,,tayara
2000.0,Lac 1,Tunis,,,tayara
0.0,Route Mehdia,Sfax,,,tayara
300.0,Kélibia,Nabeul,,,tayara
1300.0,tunis,tunis,,,tayara
1900.0,Hammamet,Nabeul,,,tayara
1234.0,ROUTE SALTANIA,Sfax,,,tayara
1298.0,Hammam Sousse,Sousse,,,tayara
600.0,Le Bardo,Tunis,,,tayara
700.0,Ariana Essoughra,Ariana,,,tayara
1150.0,Ennasr,Ariana,,,tayara
11111.0,Route El Afrane,Sfax,,,tayara
0.0,Gabès Médina,Gabès,,,tayara
1.2,Autres Villes,Tunis,,,tayara
1600.0,La Soukra,Ariana,,,tayara
1.0,Montplaisir,Tunis,,,tayara
200.0,Mégrine,Ben Arous,,,tayara
3200.0,Jardins De Carthage,Tunis,,,tayara
123.0,Kerkennah,Sfax,,,tayara
1233.0,Kerkennah,Sfax,,,tayara
2000.0,Lac 1,Tunis,,,tayara
2600.0,La Marsa,Tunis,,,tayara
260000.0,Akouda,Sousse,,,tayara
1050.0,Cité Ennasr 2,Ariana,,,tayara
1.0,El Menzah 5,ariana,,,tayara
0.0,Sidi Thabet,Ariana,,,tayara
1100.0,El Menzah 9,Tunis,,,tayara
1500.0,Kantaoui,Sousse,,,tayara
330000.0,tunis,tunis,,,tayara
15000.0,Lac 1,Tunis,,,tayara
1500000.0,Montplaisir,Tunis,,,tayara
1400.0,Ain Zaghouen,Tunis,,,tayara
410000.0,Riadh Andalous,Ariana,,,tayara
230000.0,Medina Jedida,Ben Arous,,,tayara
0.0,Raoued,Ariana,,,tayara
700.0,El Manar 1,Tunis,,,tayara
1400.0,L Aouina,Tunis,,,tayara
21000.0,Lac 2,Tunis,,,tayara
1600.0,L Aouina,Tunis,,,tayara
1050.0,Sfax,Sfax,,,tayara
300.0,Kalâat Andalous,Ariana,,,tayara
7050.0,Lac 2,Tunis,,,tayara
11000.0,Lac 2,Tunis,,,tayara
8635.0,Lac 2,Tunis,,,tayara
7500.0,Lac 2,Tunis,,,tayara
2145.0,Lac 2,Tunis,,,tayara
1550.0,Montplaisir,Tunis,,,tayara
3500.0,Lac 1,Tunis,,,tayara
1300.0,Riadh Andalous,Ariana,,,tayara
670.0,Cite Ennkhilet,Ariana,,,tayara
300.0,Menzel Temime,Nabeul,,,tayara
2500.0,Lac 2,Tunis,,,tayara
3000.0,Radès,Ben Arous,,,tayara
500.0,Hammam Lif,Ben Arous,,,tayara
6000.0,Gammarth,Tunis,,,tayara
3000.0,Lac 1,Tunis,,,tayara
420.0,Borj Louzir,Ariana,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
1.0,Cité Ennasr 2,Ariana,,,tayara
450000.0,Cité Ennasr 2,Ariana,,,tayara
225000.0,El Menzah 5,Ariana,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
0.0,Ouerdanine,Monastir,,,tayara
500000.0,Hammamet,Nabeul,,,tayara
649.0,Riadh Andalous,Ariana,,,tayara
1000.0,L Aouina,Tunis,,,tayara
1800.0,Lac 2,Tunis,,,tayara
1400.0,El Menzah 9,Tunis,,,tayara
1400.0,Riadh Andalous,Ariana,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
85000.0,Utique,Bizerte,,,tayara
190000.0,La Soukra,Ariana,,,tayara
0.0,Kantaoui,Sousse,,,tayara
850.0,Hammam Sousse,Sousse,,,tayara
265000.0,Médina,Tunis,,,tayara
85000.0,Hammam Sousse,Sousse,,,tayara
0.0,Korba,Nabeul,,,tayara
600.0,Bekalta,Monastir,,,tayara
400.0,Mahdia,Mahdia,,,tayara
680000.0,Le Bardo,Tunis,,,tayara
800.0,Agareb,Sfax,,,tayara
160.0,El Omrane Supérieur,Tunis,,,tayara
0.0,Tunis,Tunis,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
210000.0,Chatt mariem,Sousse,,,tayara
650000.0,Riadh Andalous,Ariana,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
1350000.0,Khzema,Sousse,,,tayara
2500000.0,Enfidha,Sousse,,,tayara
2500000.0,Kantaoui,Sousse,,,tayara
1350.0,Lac 1,Tunis,,,tayara
131040.0,Chatt mariem,Sousse,,,tayara
890000.0,Khzema,Sousse,,,tayara
0.0,Ghazela,Ariana,,,tayara
320.0,La Marsa,Tunis,,,tayara
350.0,tunis,tunis,,,tayara
400.0,La Soukra,Ariana,,,tayara
160.0,tunis,tunis,,,tayara
0.0,Djerba Houmt Souk,Médenine,,,tayara
280000.0,Kantaoui,Sousse,,,tayara
105000.0,Hammam Sousse,Sousse,,,tayara
3500000.0,tunis,tunis,,,tayara
1.0,Lac 1,Tunis,,,tayara
950.0,El Menzah 9,Tunis,,,tayara
17000.0,Lac 2,Tunis,,,tayara
462000.0,Chatt mariem,Sousse,,,tayara
395.0,Bizerte Nord,Bizerte,,,tayara
1200.0,Kantaoui,Sousse,,,tayara
450000.0,Sousse Jawhara,Sousse,,,tayara
780000.0,Hammamet,Nabeul,,,tayara
570000.0,Sahloul,Sousse,,,tayara
500.0,Raoued,Ariana,,,tayara
320000.0,Sahloul,Sousse,,,tayara
1050.0,Medina Jedida,Ben Arous,,,tayara
215000.0,Sahloul,Sousse,,,tayara
1.0,El Jem,Mahdia,,,tayara
850.0,Sahloul,Sousse,,,tayara
320.0,El Omrane Supérieur,Tunis,,,tayara
132000.0,Route Tunis,Sfax,,,tayara
180000.0,Route de l'aéroport,Sfax,,,tayara
155000.0,Route de l'aéroport,Sfax,,,tayara
275000.0,Route El Ain,sfax,,,tayara
0.0,Zarzis,Médenine,,,tayara
1000.0,Sfax,Sfax,,,tayara
1700.0,Cité Ennasr 2,Ariana,,,tayara
2500.0,Jardins De Carthage,Tunis,,,tayara
0.0,Hammamet,Nabeul,,,tayara
2000.0,Lac 2,Tunis,,,tayara
75000.0,Sidi Bou Ali,Sousse,,,tayara
0.0,Ariana Essoughra,Ariana,,,tayara
0.0,Kalâat Andalous,Ariana,,,tayara
290000.0,Ezzouhour,Tunis,,,tayara
550.0,La Manouba,La Manouba,,,tayara
850.0,El Mourouj,Ben Arous,,,tayara
850.0,El Mourouj,Ben Arous,,,tayara
158.0,Chebika,Kairouan,,,tayara
800.0,Sidi Bou Said,Tunis,,,tayara
650.0,Raoued,Ariana,,,tayara
0.0,Gafsa Sud,Gafsa,,,tayara
350.0,Menzel Temime,Nabeul,,,tayara
2300.0,Gammarth,Tunis,,,tayara
0.0,Monfleury,Tunis,,,tayara
250.0,Sidi Hassine,Tunis,,,tayara
550.0,Soliman,Nabeul,,,tayara
1.0,Djerba Midoun,Médenine,,,tayara
500.0,Hammamet,Nabeul,,,tayara
175000.0,Tunis,Tunis,,,tayara
170.0,tunis,tunis,,,tayara
390.0,Ain Zaghouen,Tunis,,,tayara
700.0,tunis,tunis,,,tayara
0.0,Chorbane,Mahdia,,,tayara
200.0,ROUTE SALTANIA,Sfax,,,tayara
0.0,Autres Villes,Zaghouan,,,tayara
800.0,Khzema,Sousse,,,tayara
170000.0,Ariana Ville,Ariana,,,tayara
1100.0,La Manouba,La Manouba,,,tayara
130.0,Médenine,Médenine,,,tayara
150.0,tunis,tunis,,,tayara
0.0,Hammamet,Nabeul,,,tayara
0.0,Hammamet,Nabeul,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
350.0,Mrezga,Nabeul,,,tayara
